Time,,,,Ambient Temp [C],Therm1 [volts],Battery Raw Reading,Flag,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32
22.9,128,0,0,35.1,1.212158,4095,1,5.79793401,2.7751756,5.4316316,4.85570904,0.70140791,0.34390682,4.47064996,2.49345813,1.61138482,1.8376579,1.32346323,0.55816487,0.75448361,0.51906459,1.25443592,1.17648238,0.81362486,0.78122127,0.74830884,0.91036848,0.51476312,0.59549508,0.76080465,2.14833261,0.57713104,1.97417394,0.27766637,0.89764858,1.02435255,2.77946633,0.4504226,0.47765524
23.5,128,0,0,35.1,1.211548,4095,1,5.79782851,2.77507708,5.43110403,4.85595815,0.70138048,0.34391404,4.47034543,2.49388895,1.61147935,1.83755495,1.32337838,0.55817996,0.75448906,0.51907021,1.2544466,1.17640877,0.81359577,0.78121813,0.74832135,0.9104231,0.51476652,0.59547703,0.76078109,2.14842124,0.57714508,1.97426885,0.27766387,0.89761707,1.02435735,2.77949722,0.45037087,0.47766167
24,128,0,0,35.1,1.212158,4095,1,5.79782505,2.77510456,5.43181429,4.85596623,0.70140608,0.34390612,4.47090636,2.49370516,1.61150416,1.83758323,1.3233043,0.55818678,0.75450115,0.51904591,1.25440452,1.17641959,0.81359305,0.78121548,0.74832631,0.91040603,0.51476352,0.59549338,0.7607649,2.14834337,0.57712748,1.97430238,0.2776587,0.89761134,1.02441237,2.77955899,0.45030922,0.47764492
24.5,128,0,0,35.1,1.211548,4095,1,5.79751375,2.77526877,5.43190564,4.85587601,0.70134802,0.34390155,4.47068848,2.49361088,1.61145651,1.83757881,1.3234272,0.55818678,0.75448314,0.51903567,1.25441909,1.17643444,0.81360316,0.78122658,0.74831333,0.91038633,0.51476232,0.59550272,0.76076014,2.14843661,0.57714445,1.97441005,0.27766287,0.89759102,1.02442281,2.77972753,0.4502531,0.47764765
25.1,128,0,0,35.1,1.211548,4095,1,5.79796168,2.77533849,5.43148198,4.85626518,0.70137842,0.34388783,4.47073302,2.49353152,1.6113033,1.83760223,1.32327939,0.55819691,0.7544912,0.51905214,1.25443171,1.1764199,0.81361919,0.78122248,0.74831238,0.91039421,0.51476392,0.59547746,0.76075086,2.14837206,0.57712727,1.97436235,0.2776637,0.89761472,1.02432011,2.77968925,0.45020557,0.47765232
25.7,128,0,0,35.1,1.212158,4095,1,5.79832836,2.77526877,5.4313182,4.85616688,0.70134482,0.34389557,4.47098461,2.49367234,1.61144154,1.83752579,1.32336087,0.55816467,0.75448124,0.51903506,1.25442427,1.17641495,0.81361081,0.78115008,0.74829633,0.91039447,0.51476252,0.59547279,0.76073324,2.14833517,0.57712643,1.97425516,0.27765736,0.89763191,1.02435932,2.77954422,0.4501653,0.47765934
26.2,128,0,0,35.1,1.213379,4095,1,5.79809659,2.77533379,5.43185209,4.85585581,0.70133293,0.34390172,4.47078598,2.49356135,1.6114829,1.83747763,1.32337266,0.55816363,0.75447769,0.5190429,1.25443139,1.17642918,0.81362634,0.78121427,0.74832773,0.91037189,0.51475991,0.59548043,0.76073443,2.1482573,0.57713041,1.97426508,0.27766521,0.89764285,1.02434889,2.77961136,0.45011625,0.47764745
26.8,128,0,0,35.1,1.212769,4095,1,5.79824534,2.77532843,5.43188832,4.85579791,0.70134322,0.34389486,4.47081006,2.4938812,1.61138758,1.83756335,1.32318545,0.55817025,0.75448361,0.51904571,1.25444045,1.17646073,0.813633,0.78118266,0.74832301,0.91039159,0.51476091,0.59549062,0.76072967,2.14835208,0.57712685,1.97431183,0.27765636,0.89760639,1.02443409,2.77968052,0.45007522,0.4776644
27.3,128,0,0,35.1,1.213989,4095,1,5.7981675,2.77550272,5.43172767,4.85613186,0.70132676,0.34386179,4.47064996,2.49381973,1.61145375,1.8375386,1.32325043,0.55818843,0.75445612,0.51904973,1.25442233,1.1764165,0.81361697,0.781187,0.74833434,0.91041863,0.51476172,0.59548701,0.76069826,2.14833517,0.57711742,1.97429152,0.2776602,0.89761498,1.02440419,2.77949319,0.45002045,0.47765778
27.9,128,0,0,35.1,1.209717,4095,1,5.79835085,2.77530966,5.43188832,4.85641198,0.70133682,0.3438683,4.47086423,2.49367771,1.61132614,1.83750767,1.32320397,0.55818926,0.7544739,0.51903366,1.25439772,1.17640011,0.81362955,0.78117952,0.74832017,0.91040892,0.51476512,0.59548319,0.76070373,2.1483239,0.57712538,1.97431938,0.27765669,0.8975931,1.0243644,2.77953146,0.44996683,0.47764881
