"Sensigent +++ PCNose+ Sensor Values +++ Sensor Resistances (in kOhms) for Cyranose 320 unit +++ Serial Number: B191023297 +++ Firmware version: 40.51"
"6/29/2021","3:27 PM","Heater ON: Temperature set at 42.0 degrees celsius","Sensor values are not filtered"
"Time","","","","Ambient Temp [C]","Therm1 [volts]","Battery Raw Reading","Flag","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32"
17.800000, 128, 0, 0, 34.7, 1.212158, 4095.000000, 1, 5.86254064, 2.80126828, 5.48190899, 4.90486796, 0.70351607, 0.34990155, 4.49596829, 2.49472696, 1.63242562, 1.84239499, 1.33305316, 0.55822832, 0.75543129, 0.52046899, 1.25525153, 1.18055245, 0.81547602, 0.78453603, 0.75218346, 0.91075902, 0.51533311, 0.59551354, 0.76739273, 2.18561470, 0.57822762, 2.00379854, 0.27859071, 0.90155606, 1.03830584, 2.80970608, 0.45815958, 0.47862834
18.400000, 128, 0, 0, 34.7, 1.213379, 4095.000000, 1, 5.86267421, 2.80131434, 5.48133617, 4.90454304, 0.70350485, 0.34989872, 4.49599497, 2.49495442, 1.63240610, 1.84234185, 1.33291570, 0.55823121, 0.75542797, 0.52044889, 1.25523081, 1.18056206, 0.81543628, 0.78453627, 0.75217352, 0.91075429, 0.51533091, 0.59550335, 0.76743075, 2.18557979, 0.57823852, 2.00377938, 0.27859021, 0.90157538, 1.03839919, 2.80950901, 0.45811600, 0.47861605
19.000000, 128, 0, 0, 34.7, 1.211548, 4095.000000, 1, 5.86261094, 2.80123238, 5.48170634, 4.90424545, 0.70350577, 0.34990102, 4.49609200, 2.49479919, 1.63226674, 1.84235513, 1.33298375, 0.55822150, 0.75543793, 0.52044245, 1.25520295, 1.18055462, 0.81546738, 0.78454256, 0.75216689, 0.91075324, 0.51531949, 0.59552925, 0.76741042, 2.18573404, 0.57824314, 2.00370995, 0.27859104, 0.90157460, 1.03836532, 2.80961094, 0.45810659, 0.47862132
19.500000, 128, 0, 0, 34.7, 1.210938, 4095.000000, 1, 5.86355839, 2.80141797, 5.48162975, 4.90465362, 0.70350737, 0.34990208, 4.49576089, 2.49470786, 1.63221737, 1.84236001, 1.33292518, 0.55822191, 0.75538931, 0.52046457, 1.25523566, 1.18059896, 0.81545652, 0.78454739, 0.75220310, 0.91077924, 0.51531468, 0.59549805, 0.76738747, 2.18576947, 0.57823706, 2.00391060, 0.27858837, 0.90157303, 1.03837528, 2.80963065, 0.45807164, 0.47862405
20.000000, 128, 0, 0, 34.7, 1.212769, 4095.000000, 1, 5.86375177, 2.80138004, 5.48085437, 4.90443519, 0.70348608, 0.34989660, 4.49559960, 2.49475741, 1.63233642, 1.84236355, 1.33305146, 0.55821799, 0.75541706, 0.52044949, 1.25522757, 1.18054501, 0.81543554, 0.78454304, 0.75216855, 0.91077372, 0.51533031, 0.59552182, 0.76737576, 2.18573352, 0.57823852, 2.00404710, 0.27858987, 0.90159575, 1.03835223, 2.80917198, 0.45804323, 0.47861508
20.600000, 128, 0, 0, 34.7, 1.212158, 4095.000000, 1, 5.86388539, 2.80145658, 5.48086394, 4.90387554, 0.70347303, 0.34987646, 4.49587611, 2.49464279, 1.63239814, 1.84239898, 1.33289539, 0.55824506, 0.75540686, 0.52045894, 1.25520652, 1.18056051, 0.81546640, 0.78451958, 0.75215529, 0.91077609, 0.51531909, 0.59551800, 0.76737767, 2.18569756, 0.57824230, 2.00399154, 0.27859422, 0.90152942, 1.03838780, 2.80919441, 0.45801078, 0.47862132
21.200000, 128, 0, 0, 34.7, 1.210327, 4095.000000, 1, 5.86426165, 2.80127844, 5.48136489, 4.90391239, 0.70348013, 0.34987433, 4.49574028, 2.49458906, 1.63238659, 1.84233653, 1.33298544, 0.55823535, 0.75540449, 0.52043863, 1.25523081, 1.18053570, 0.81546368, 0.78452539, 0.75216216, 0.91080761, 0.51532189, 0.59553180, 0.76738078, 2.18554539, 0.57823769, 2.00383829, 0.27859472, 0.90153856, 1.03841996, 2.80938942, 0.45799735, 0.47862190
21.700000, 128, 0, 0, 34.7, 1.210938, 4095.000000, 1, 5.86411395, 2.80141932, 5.48148455, 4.90417992, 0.70344464, 0.34986444, 4.49534857, 2.49455504, 1.63233483, 1.84232989, 1.33294617, 0.55821613, 0.75539903, 0.52044446, 1.25522368, 1.18057725, 0.81543924, 0.78452950, 0.75217375, 0.91077609, 0.51532590, 0.59553350, 0.76736213, 2.18563607, 0.57824146, 2.00394796, 0.27860107, 0.90155867, 1.03834967, 2.80963405, 0.45797104, 0.47861176
22.300000, 128, 0, 0, 34.7, 1.213379, 4095.000000, 1, 5.86431440, 2.80144032, 5.48146541, 4.90388236, 0.70346365, 0.34986196, 4.49602408, 2.49453653, 1.63230098, 1.84241891, 1.33289031, 0.55822687, 0.75540425, 0.52043401, 1.25519227, 1.18057849, 0.81544837, 0.78455030, 0.75219245, 0.91074588, 0.51532790, 0.59549571, 0.76736691, 2.18561470, 0.57824020, 2.00392305, 0.27859054, 0.90153804, 1.03837557, 2.80965647, 0.45796049, 0.47861878
22.900000, 128, 0, 0, 34.7, 1.210938, 4095.000000, 1, 5.86401198, 2.80106780, 5.48153083, 4.90393969, 0.70346685, 0.34986179, 4.49611262, 2.49446132, 1.63229103, 1.84244814, 1.33297766, 0.55821571, 0.75540046, 0.52045110, 1.25517381, 1.18058655, 0.81542936, 0.78450168, 0.75217612, 0.91076059, 0.51532149, 0.59552777, 0.76736332, 2.18570225, 0.57824398, 2.00398388, 0.27859171, 0.90156676, 1.03839833, 2.80965783, 0.45792900, 0.47860845
